file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
http___identifiers.org_reactome_R-HSA-388841.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-388841,reactome,R-HSA-388841,Costimulation by the CD28 family,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-388844.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-388844,reactome,R-HSA-388844,Receptor-type tyrosine-protein phosphatases,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389356.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389356,reactome,R-HSA-389356,CD28 co-stimulation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389357.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389357,reactome,R-HSA-389357,CD28 dependent PI3K/Akt signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389359.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389359,reactome,R-HSA-389359,CD28 dependent Vav1 pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389397.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389397,reactome,R-HSA-389397,Orexin and neuropeptides FF and QRFP bind to their respective receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389513.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389513,reactome,R-HSA-389513,CTLA4 inhibitory signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389542.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389542,reactome,R-HSA-389542,NADPH regeneration,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389599.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389599,reactome,R-HSA-389599,Alpha-oxidation of phytanate,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389661.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389661,reactome,R-HSA-389661,Glyoxylate metabolism and glycine degradation,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389887.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389887,reactome,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389948.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389948,reactome,R-HSA-389948,PD-1 signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389957.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389957,reactome,R-HSA-389957,Prefoldin mediated transfer of substrate to CCT/TriC,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389960.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389960,reactome,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-389977.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-389977,reactome,R-HSA-389977,Post-chaperonin tubulin folding pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390247.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390247,reactome,R-HSA-390247,Beta-oxidation of very long chain fatty acids,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390450.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390450,reactome,R-HSA-390450,Folding of actin by CCT/TriC,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390471.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390471,reactome,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390522.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390522,reactome,R-HSA-390522,Striated Muscle Contraction,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390648.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390648,reactome,R-HSA-390648,Muscarinic acetylcholine receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390650.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390650,reactome,R-HSA-390650,Histamine receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390651.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390651,reactome,R-HSA-390651,Dopamine receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390666.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390666,reactome,R-HSA-390666,Serotonin receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390696.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390696,reactome,R-HSA-390696,Adrenoceptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-390918.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-390918,reactome,R-HSA-390918,Peroxisomal lipid metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-391160.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-391160,reactome,R-HSA-391160,Signal regulatory protein family interactions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-391903.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-391903,reactome,R-HSA-391903,Eicosanoid ligand-binding receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-391906.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-391906,reactome,R-HSA-391906,Leukotriene receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-391908.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-391908,reactome,R-HSA-391908,Prostanoid ligand receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392023.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392023,reactome,R-HSA-392023,Adrenaline signalling through Alpha-2 adrenergic receptor,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392154.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392154,reactome,R-HSA-392154,Nitric oxide stimulates guanylate cyclase,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392170.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392170,reactome,R-HSA-392170,ADP signalling through P2Y purinoceptor 12,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392451.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392451,reactome,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392517.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392517,reactome,R-HSA-392517,Rap1 signalling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-392851.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-392851,reactome,R-HSA-392851,Prostacyclin signalling through prostacyclin receptor,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-3928662.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-3928662,reactome,R-HSA-3928662,EPHB-mediated forward signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-3928663.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-3928663,reactome,R-HSA-3928663,EPHA-mediated growth cone collapse,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-3928664.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-3928664,reactome,R-HSA-3928664,Ephrin signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-3928665.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-3928665,reactome,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399710.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399710,reactome,R-HSA-399710,Activation of AMPA receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399719.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399719,reactome,R-HSA-399719,Trafficking of AMPA receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399954.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399954,reactome,R-HSA-399954,Sema3A PAK dependent Axon repulsion,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399955.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399955,reactome,R-HSA-399955,SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399956.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399956,reactome,R-HSA-399956,CRMPs in Sema3A signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-399997.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-399997,reactome,R-HSA-399997,Acetylcholine regulates insulin secretion,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-400042.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-400042,reactome,R-HSA-400042,"""Adrenaline,noradrenaline inhibits insulin secretion""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-400206.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-400206,reactome,R-HSA-400206,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-400253.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-400253,reactome,R-HSA-400253,Circadian Clock,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-400511.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-400511,reactome,R-HSA-400511,"""Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4043911.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4043911,reactome,R-HSA-4043911,Defective PMM2 causes PMM2-CDG (CDG-1a),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4043916.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4043916,reactome,R-HSA-4043916,Defective MPI causes MPI-CDG (CDG-1b),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4085001.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4085001,reactome,R-HSA-4085001,Sialic acid metabolism,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4085011.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4085011,reactome,R-HSA-4085011,"""Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4085023.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4085023,reactome,R-HSA-4085023,Defective GFPT1 causes CMSTA1,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4086398.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4086398,reactome,R-HSA-4086398,Ca2+ pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-4086400.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-4086400,reactome,R-HSA-4086400,PCP/CE pathway,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416476.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416476,reactome,R-HSA-416476,G alpha (q) signalling events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416482.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416482,reactome,R-HSA-416482,G alpha (12/13) signalling events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416550.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416550,reactome,R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416572.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416572,reactome,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416700.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416700,reactome,R-HSA-416700,Other semaphorin interactions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-416993.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-416993,reactome,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-417957.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-417957,reactome,R-HSA-417957,P2Y receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-417973.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-417973,reactome,R-HSA-417973,Adenosine P1 receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418217.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418217,reactome,R-HSA-418217,G beta:gamma signalling through PLC beta,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418346.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418346,reactome,R-HSA-418346,Platelet homeostasis,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418359.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418359,reactome,R-HSA-418359,Reduction of cytosolic Ca++ levels,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418457.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418457,reactome,R-HSA-418457,cGMP effects,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418555.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418555,reactome,R-HSA-418555,G alpha (s) signalling events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418592.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418592,reactome,R-HSA-418592,ADP signalling through P2Y purinoceptor 1,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418594.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418594,reactome,R-HSA-418594,G alpha (i) signalling events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418597.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418597,reactome,R-HSA-418597,G alpha (z) signalling events,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418885.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418885,reactome,R-HSA-418885,DCC mediated attractive signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418886.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418886,reactome,R-HSA-418886,Netrin mediated repulsion signals,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418889.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418889,reactome,R-HSA-418889,Ligand-independent caspase activation via DCC,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418890.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418890,reactome,R-HSA-418890,Role of second messengers in netrin-1 signaling,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-418990.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-418990,reactome,R-HSA-418990,Adherens junctions interactions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-419037.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-419037,reactome,R-HSA-419037,NCAM1 interactions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-419408.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-419408,reactome,R-HSA-419408,Lysosphingolipid and LPA receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-419771.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-419771,reactome,R-HSA-419771,Opsins,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-419812.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-419812,reactome,R-HSA-419812,Calcitonin-like ligand receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-420029.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-420029,reactome,R-HSA-420029,Tight junction interactions,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-420092.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-420092,reactome,R-HSA-420092,Glucagon-type ligand receptors,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-420499.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-420499,reactome,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-420597.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-420597,reactome,R-HSA-420597,Nectin/Necl trans heterodimerization,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-421837.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-421837,reactome,R-HSA-421837,Clathrin derived vesicle budding,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-422085.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-422085,reactome,R-HSA-422085,"""Synthesis, secretion, and deacylation of Ghrelin""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-422356.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-422356,reactome,R-HSA-422356,Regulation of insulin secretion,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-425366.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-425366,reactome,R-HSA-425366,"""Transport of bile salts and organic acids, metal ions and amine compounds""",pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-425374.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-425374,reactome,R-HSA-425374,Amino acid and oligopeptide SLC transporters,pathwayCommons,pathwayCommons
http___identifiers.org_reactome_R-HSA-425381.sbgn,pathwayCommons,http://identifiers.org/reactome/R-HSA-425381,reactome,R-HSA-425381,Bicarbonate transporters,pathwayCommons,pathwayCommons
